id,numberofopencreditlinesandloans,numberoftimes90dayslate,numberrealestateloansorlines,numberoftime60_89dayspastduenotworse,numberofdependents,y
74992,6,0,1,0,0,0
53091,13,0,1,0,2,1
60322,5,3,0,3,3,1
8759,1,1,0,0,4,0
53674,9,0,2,0,1,0
57593,12,9,1,2,1,1
32062,2,0,0,1,0,1
87451,3,1,0,0,0,1
4872,1,0,0,0,1,1
37196,13,0,2,0,2,1
60995,22,0,2,1,0,0
70826,5,0,1,0,0,1
73229,4,0,0,2,0,0
57270,8,0,0,0,0,1
90464,8,0,0,0,0,0
95665,8,0,2,0,0,0
55218,26,0,2,0,4,1
67245,11,0,1,0,0,1
87708,3,0,0,0,0,1
44964,0,1,0,0,2,1
8877,4,0,1,0,1,0
29867,8,1,0,1,2,1
44266,6,0,3,0,2,0
77534,18,0,1,0,1,1
6094,0,0,0,1,2,1
52119,11,0,1,1,2,1
48391,9,1,0,1,3,1
2704,20,0,3,1,2,0
24539,4,2,0,1,2,1
83392,7,0,1,0,0,0
25937,4,1,0,1,1,1
19426,4,0,1,0,0,0
75634,1,0,0,0,1,1
39773,8,0,0,0,0,1
31809,7,0,2,0,2,0
92471,8,0,0,1,0,1
34127,5,0,2,0,3,0
35453,14,0,1,0,0,1
62159,7,0,0,0,0,0
59185,15,0,2,0,0,0
90048,9,0,2,0,2,0
26487,9,0,4,0,0,1
60144,11,0,2,1,5,1
83739,8,0,0,0,0,1
68718,1,0,0,0,0,0
2400,8,0,2,0,0,1
77815,3,0,1,1,1,1
77681,8,0,2,0,2,0
55282,12,0,2,0,1,1
46116,6,0,0,0,0,0
22933,5,0,0,0,1,1
25985,1,1,0,0,0,1
61338,11,0,0,0,3,0
81065,5,0,0,0,0,1
93495,0,0,0,0,0,1
17606,16,3,1,0,0,1
59652,14,0,2,0,0,0
46755,9,1,0,0,3,1
85919,5,0,1,0,0,0
79642,12,0,2,0,1,1
23894,12,0,1,0,1,1
35892,7,1,0,0,2,1
82750,6,0,0,0,2,0
85672,9,0,0,0,0,0
21658,4,0,0,0,2,0
29368,8,0,3,0,1,0
25714,6,0,0,0,0,0
63073,13,0,0,0,0,0
53256,2,1,1,1,2,1
26596,5,0,0,1,4,1
9941,4,0,0,0,0,0
42822,13,0,1,0,2,0
42542,14,0,1,0,1,0
60622,2,2,0,0,0,1
13955,15,0,2,0,2,0
84610,7,0,0,0,2,1
21726,16,0,1,1,0,0
92544,5,0,1,0,1,0
71208,4,0,0,0,0,1
46893,3,0,1,0,0,1
53100,20,0,0,0,2,0
19906,1,0,0,0,0,1
97718,11,0,2,0,2,0
50076,12,0,2,0,0,0
34716,5,0,2,0,0,1
72303,12,0,0,0,1,0
81684,10,0,1,0,1,0
31876,1,2,0,1,0,1
3495,9,0,1,0,2,0
71674,20,0,2,0,0,1
20090,9,0,1,0,0,0
96142,3,0,0,0,0,1
86442,18,0,2,0,2,1
44169,8,0,1,0,0,0
66659,7,3,0,0,0,1
74470,5,0,0,0,3,0
17584,0,98,0,98,0,1
49815,6,0,0,0,0,1
49115,12,0,2,0,1,0
19013,11,0,0,0,0,0
14971,9,0,1,0,0,1
86987,12,0,2,0,1,0
27068,14,0,1,0,0,0
39324,9,0,2,0,1,0
1892,9,1,0,1,0,1
7402,23,0,3,2,0,1
7900,0,1,0,1,4,1
74282,12,0,0,0,0,0
86938,2,0,0,0,2,0
93171,16,0,1,0,0,1
65284,4,0,0,0,0,1
63496,7,0,0,0,0,1
60977,4,1,0,1,0,1
95096,22,0,2,0,1,1
16234,15,1,2,3,1,1
79630,6,0,1,0,0,0
31141,2,0,1,0,2,1
3457,7,0,4,0,0,1
25300,13,0,1,0,0,0
3066,16,0,1,2,0,1
77746,12,0,1,2,2,1
45228,8,0,4,0,4,0
22384,12,0,1,0,2,0
7761,3,1,1,0,1,1
36118,2,0,0,0,0,0
90090,3,0,0,0,0,0
24799,4,2,0,0,0,1
11558,16,0,3,0,0,0
49020,19,0,1,0,0,0
86915,16,0,2,0,0,0
44380,15,0,0,0,0,0
60575,12,0,1,0,1,0
53708,4,0,0,0,2,0
69398,2,0,0,0,0,1
40098,4,0,0,0,1,0
41029,8,0,1,0,2,1
49507,11,0,1,0,0,0
22348,9,0,1,0,0,1
9005,12,1,0,0,2,0
91784,10,0,1,0,0,0
10052,11,0,0,0,2,0
42033,19,2,3,11,0,1
73409,3,1,0,1,1,1
86116,7,0,2,0,4,0
45012,9,0,0,0,0,0
41533,9,0,0,0,0,1
32484,5,0,2,0,4,1
64379,3,4,0,6,1,1
99026,1,1,1,0,0,1
86066,17,0,3,0,3,1
59379,3,0,2,0,3,0
10874,15,1,2,0,0,1
19296,5,0,0,1,3,1
86501,13,0,2,0,1,0
53004,11,0,2,0,0,1
50773,6,0,1,2,3,1
50498,3,0,0,0,0,1
99549,10,0,2,3,2,1
95484,7,1,0,0,0,1
3978,16,0,2,0,0,1
30764,10,1,1,0,0,1
89593,6,0,0,0,2,0
66537,6,3,1,1,0,1
86679,3,0,0,0,2,0
60142,4,1,1,0,2,1
43871,2,0,0,0,0,1
71463,9,0,2,0,0,1
10318,12,1,2,0,3,1
72607,8,0,2,0,2,0
31817,7,0,0,0,0,0
44251,13,1,3,0,0,1
27596,8,1,0,2,0,1
30559,10,0,1,0,0,1
24760,13,0,2,1,1,0
22662,7,0,1,0,1,1
51560,6,2,0,1,0,1
7208,20,0,2,0,0,1
57178,11,0,2,2,0,1
14897,7,0,0,0,1,0
10007,9,0,0,0,1,0
38360,7,0,2,0,0,0
33786,1,0,0,0,1,0
42287,3,0,1,0,1,0
93470,11,0,2,0,0,1
55828,14,0,1,0,0,1
11036,6,0,0,0,3,1
17980,0,98,0,98,0,1
86303,3,0,0,0,0,0
2377,7,0,0,0,0,0
85998,15,1,1,1,0,1
35993,8,0,1,1,1,1
8009,4,0,1,0,0,1
86197,2,0,0,0,0,0
12990,9,0,0,0,0,0
38688,5,0,0,0,0,0
95040,7,0,1,0,2,0
32738,2,0,0,0,1,1
56140,9,0,1,0,1,0
20201,7,0,0,0,3,0
87175,8,0,1,0,0,0
64054,15,0,1,1,0,1
84208,11,0,0,0,0,0
85052,8,0,1,0,0,0
59686,5,0,0,0,0,0
70686,6,0,1,0,7,0
18826,9,0,1,0,1,0
5343,7,0,0,1,0,1
51827,9,1,0,1,1,1
87569,16,0,0,0,2,1
51594,4,0,2,0,1,1
34611,0,98,0,98,0,1
32860,3,2,1,0,3,1
23845,8,0,1,0,1,0
20567,7,0,1,0,2,1
34384,45,0,0,0,1,1
86166,18,0,0,0,2,0
19680,25,0,2,0,0,1
62383,24,0,2,0,1,0
29218,15,0,0,0,0,1
37863,4,0,1,1,1,1
94032,9,2,0,3,0,1
74257,6,0,0,0,0,1
33097,9,0,1,0,1,0
61742,8,0,1,0,0,0
67993,8,0,0,0,3,0
11173,4,0,0,0,0,1
16771,9,0,0,0,0,0
22266,5,0,1,0,1,0
25182,9,0,0,2,0,1
48857,6,0,1,0,0,1
1636,10,0,2,0,1,0
40189,6,0,1,0,2,0
81995,2,0,0,0,0,0
54327,14,0,2,0,2,1
2745,9,0,3,0,0,0
29239,4,0,0,0,0,0
85304,17,0,4,0,1,1
66307,13,1,3,1,3,1
75643,6,0,0,0,0,0
57794,4,1,0,0,0,0
47140,7,0,0,0,0,1
18905,5,0,2,0,0,0
37367,5,0,0,0,0,0
80741,12,1,0,0,0,0
97418,19,0,2,0,2,0
71292,8,0,2,0,0,0
6155,9,0,0,0,0,0
40473,2,0,0,0,2,0
32754,14,9,1,2,2,1
26572,1,2,0,0,3,1
23143,3,0,0,0,4,1
31271,12,0,1,0,1,0
60048,18,0,1,0,0,0
92424,10,0,1,0,2,0
83673,12,0,1,0,2,1
98324,5,1,0,0,3,1
15191,3,0,0,0,0,0
16981,8,0,0,0,3,0
46619,6,0,0,0,2,0
53221,23,0,1,0,0,0
46346,15,0,2,0,0,1
5840,3,1,0,1,1,1
18659,11,0,3,0,0,0
21608,11,0,3,0,0,0
23640,4,0,0,0,1,1
2777,4,0,2,0,2,0
89532,9,0,1,0,1,1
69916,6,0,1,0,2,0
7269,14,0,2,0,3,0
82777,9,0,1,1,0,1
73310,20,3,2,1,1,0
48427,0,1,0,0,0,1
89078,1,0,0,0,0,1
46065,6,0,1,0,0,0
56311,14,0,2,0,0,1
98834,5,0,0,0,0,1
78580,10,0,1,0,0,0
56156,6,0,1,0,2,0
45910,4,0,2,0,1,0
24874,3,0,0,0,3,1
21960,4,0,0,0,1,0
16434,17,0,2,0,0,0
43542,2,0,0,0,0,0
77763,6,2,0,4,1,1
35194,9,0,0,0,0,0
28900,11,1,4,1,0,1
87675,15,0,1,0,0,0
83986,10,0,2,0,4,1
69033,20,0,5,0,0,1
99658,4,0,2,0,0,0
30451,15,0,2,0,0,0
53694,3,0,1,0,0,0
31083,9,0,1,0,0,1
89101,8,0,0,0,3,0
32240,8,0,2,0,4,0
12815,10,0,1,0,1,1
96073,13,0,2,0,2,1
76028,4,2,1,0,3,1
4285,9,0,1,1,1,1
48763,17,1,1,0,0,1
62412,18,0,1,0,0,0
79315,14,0,2,0,4,0
73920,5,2,0,0,0,1
11694,2,0,0,1,0,1
90756,5,0,1,0,0,1
36820,11,0,2,0,1,0
62593,9,0,1,1,0,1
34144,11,0,2,0,0,1
79590,7,0,2,1,1,0
18407,6,0,1,0,1,0
76121,3,1,1,0,5,1
99902,7,0,1,1,2,1
42461,11,0,2,0,0,0
22487,4,0,0,0,0,1
93866,18,0,2,0,1,0
51054,6,1,4,0,2,1
52880,11,0,2,1,2,1
62370,10,0,1,0,0,0
29338,16,0,3,1,0,0
86229,9,0,1,0,0,0
11869,11,0,1,0,0,0
24649,19,0,1,0,3,1
35513,7,0,2,0,3,0
36650,19,0,2,0,0,0
76847,10,0,2,0,0,0
9274,23,0,1,0,1,0
55710,5,1,0,2,0,0
70290,5,0,0,0,0,0
70756,3,3,0,1,1,1
49403,10,0,1,0,1,0
38924,4,1,0,0,1,1
97957,6,1,3,1,1,1
81970,22,0,1,0,0,0
80019,6,0,1,0,0,0
23777,8,0,0,0,0,0
80143,8,0,1,0,0,1
73886,8,0,0,0,0,0
11150,7,0,2,0,0,0
29233,19,0,1,0,0,0
22877,5,0,0,1,0,1
14583,7,0,1,0,2,0
83059,12,0,2,1,0,0
1194,7,0,1,0,2,0
41299,5,1,1,2,3,1
21790,0,0,0,0,0,0
95405,6,0,0,0,0,0
67950,11,0,2,0,0,0
95122,8,0,1,0,0,0
72584,11,0,1,1,0,1
42341,5,1,1,0,0,1
69149,11,0,4,0,1,0
26993,11,0,2,0,0,0
32613,3,3,0,0,0,1
20018,6,0,1,0,0,0
84003,4,0,0,0,0,1
76984,17,4,1,2,1,1
5823,9,0,3,0,0,0
34016,4,0,0,0,0,0
93187,10,0,1,0,3,0
43908,11,0,0,0,0,0
28835,14,0,2,1,0,1
53939,4,0,0,0,2,1
64835,8,0,0,0,0,0
76420,13,0,2,0,2,1
29071,8,1,1,1,3,1
53487,2,6,1,0,1,1
95574,2,0,0,0,1,1
28904,8,0,1,0,3,1
10942,7,0,0,0,2,1
39826,7,0,1,0,1,0
27697,6,0,0,0,0,0
45968,4,0,0,0,0,1
58425,19,0,2,0,0,0
68225,11,0,0,0,0,1
28123,1,0,0,0,0,0
15683,11,0,2,0,0,0
47318,8,0,1,0,1,0
90657,7,0,1,0,1,0
81424,7,0,2,0,2,0
22469,17,0,3,0,2,1
52546,21,0,11,0,0,1
42054,4,1,2,1,2,1
47419,9,0,1,0,0,1
46314,4,0,1,0,0,0
99814,7,0,0,0,2,1
96234,12,0,0,0,3,0
95199,13,1,1,0,1,1
24462,6,0,1,0,0,0
23188,14,0,1,0,2,0
17258,9,0,0,0,0,0
97109,5,0,1,0,0,0
6611,26,0,4,0,0,1
31845,5,1,0,0,1,1
37876,22,0,2,0,0,1
99673,11,0,1,0,1,0
13409,10,0,0,0,0,1
64524,2,0,0,0,4,0
24837,9,0,0,0,2,1
49082,13,0,2,0,3,0
20904,4,5,0,0,0,1
63740,1,0,0,1,0,1
23794,13,0,1,0,1,0
5178,10,0,2,0,0,1
4682,5,0,1,0,1,0
74585,10,0,1,0,0,0
44657,3,0,0,1,5,1
74010,12,0,3,0,0,1
79185,5,0,0,1,0,0
99612,3,1,1,2,0,1
58368,5,0,0,0,0,0
67087,12,0,4,0,2,1
73442,3,0,0,0,0,1
25643,9,0,1,0,0,0
77024,7,3,2,3,1,1
15520,10,0,2,0,0,0
71684,6,0,0,0,0,0
26865,4,1,0,0,0,1
36473,0,2,0,0,1,1
63542,8,0,2,0,1,0
47964,6,4,2,3,1,1
49705,18,0,2,0,0,1
24995,0,1,0,0,1,1
96519,11,0,3,2,2,1
35565,10,0,1,0,0,0
10345,11,0,1,0,1,0
78487,8,0,2,0,0,0
68835,12,0,0,0,0,0
25216,0,0,0,0,1,1
23329,8,1,1,1,0,1
30018,10,0,0,0,0,1
63831,12,0,0,0,0,1
95605,12,0,2,0,2,1
59582,9,2,1,2,1,1
80197,7,0,2,0,0,0
91990,5,0,0,1,0,1
48583,10,0,1,0,1,1
35781,11,0,4,0,0,0
4960,4,0,0,1,1,0
46415,0,1,0,0,4,1
34643,1,0,0,0,1,0
93717,17,0,3,0,3,0
49228,5,0,0,0,1,0
57279,8,2,2,0,2,1
185,11,0,0,1,1,1
99093,10,1,2,0,1,0
19787,12,0,1,0,2,0
39142,8,0,0,0,0,0
59230,6,0,2,0,0,0
96038,8,1,2,2,3,0
52199,4,1,1,0,1,1
92945,6,0,2,0,2,1
64139,8,0,1,0,1,0
18000,17,0,3,0,0,0
54638,9,0,1,0,0,1
41370,35,0,4,0,3,1
10226,5,0,2,0,0,1
72836,3,0,0,0,2,0
75715,15,0,0,0,0,1
90874,9,0,1,0,0,0
52290,13,0,1,0,2,1
79023,8,0,1,0,1,0
31972,15,0,1,0,1,1
28247,3,0,0,0,1,1
78815,3,0,0,0,2,1
89900,16,0,3,0,1,1
2958,13,2,1,1,0,1
15816,20,0,4,0,0,0
21513,7,0,2,1,2,1
38344,9,0,1,0,1,0
80942,11,0,1,0,3,0
3715,8,0,1,0,0,0
73200,5,0,2,0,1,0
27356,2,0,0,0,0,0
10814,17,0,1,1,1,0
61789,8,0,2,0,0,1
21985,16,0,2,0,0,1
52939,5,0,1,0,1,1
58189,11,0,2,0,3,1
81682,16,3,1,2,1,1
44880,6,0,2,1,0,1
70425,5,3,1,2,2,1
28137,6,0,0,0,2,0
11994,7,0,1,0,0,0
15070,10,0,1,0,4,0
76060,3,0,2,0,2,1
49105,3,0,0,0,3,0
50588,4,0,0,0,0,0
60265,8,0,1,0,1,1
64896,10,1,2,1,3,1
2611,1,2,0,0,2,1
6638,6,1,0,2,0,1
44056,8,0,1,0,2,0
97696,4,1,1,0,3,1
10397,9,0,2,0,0,0
43286,5,0,1,0,0,1
71284,3,0,1,0,0,0
37832,9,0,0,0,1,0
51515,6,0,1,0,0,0
66259,7,1,0,0,2,0
41085,0,0,0,0,0,1
83071,7,0,2,0,2,0
47736,9,0,3,0,0,0
75570,17,0,3,0,1,1
51615,9,0,2,0,2,1
69827,5,0,1,0,2,0
77790,3,0,1,0,2,0
78704,8,0,5,0,2,1
69167,12,0,1,0,0,1
79596,9,0,0,0,0,0
43811,6,0,1,1,2,1
66566,14,0,1,0,2,0
39463,3,4,0,0,3,1
75449,6,1,2,3,1,1
45020,3,3,1,0,2,1
87757,17,0,1,0,1,0
45215,14,0,1,0,1,1
81644,9,0,1,1,2,1
86550,8,0,2,0,0,0
41164,18,0,2,0,2,0
7810,25,0,1,0,3,1
15891,13,0,2,1,0,1
75323,11,0,2,0,0,0
10132,5,0,1,0,1,0
73141,21,0,1,0,2,1
37047,7,0,2,0,2,0
25615,8,0,0,0,0,0
50509,6,1,0,1,2,1
61341,7,0,0,0,0,0
86121,8,0,1,0,0,1
12119,17,0,0,0,0,0
55130,0,0,0,0,4,1
33853,3,0,0,2,0,1
74199,4,0,1,0,1,0
81232,7,0,1,0,1,1
25215,6,0,0,0,0,0
50419,9,0,2,0,4,0
16145,6,0,1,0,0,0
84705,9,0,0,0,3,0
84599,8,0,0,0,0,0
64308,6,0,1,0,2,0
21424,10,0,1,0,3,0
64432,10,0,1,0,3,1
66336,5,0,0,0,2,1
74344,1,0,0,0,0,1
85995,4,2,0,1,2,1
52879,1,1,0,0,4,1
71521,12,0,1,0,1,0
93051,4,0,1,0,0,1
64222,7,0,0,1,1,1
73792,1,0,0,0,0,1
652,11,0,2,0,0,1
2612,7,0,1,0,0,0
52821,6,0,0,0,0,0
45003,3,0,1,0,0,0
46719,9,0,2,0,3,1
26053,5,0,1,0,0,0
84950,6,0,1,0,0,0
80691,8,0,1,0,2,0
5327,13,0,1,0,1,0
34676,9,0,1,0,0,0
54994,1,0,0,0,0,1
20211,8,0,1,0,1,0
79545,8,0,2,0,0,0
33809,15,0,1,0,0,1
15140,18,0,1,0,0,0
64662,4,0,0,0,0,0
45203,2,0,0,0,2,1
70378,4,0,0,0,0,0
83628,11,0,1,0,3,0
31341,6,0,1,0,0,1
66697,6,5,0,0,0,1
74738,18,0,2,0,1,0
39022,14,0,1,0,2,1
98794,10,1,0,0,0,1
23089,5,3,1,1,1,1
74106,5,0,2,0,0,0
13585,8,0,2,0,2,1
32565,9,0,1,0,0,0
2930,10,0,0,0,0,1
47810,4,0,0,0,0,0
56729,19,0,1,0,2,0
81356,14,0,1,0,1,1
75652,6,0,1,0,0,0
90854,2,1,0,1,3,1
32349,12,0,0,0,2,1
72953,6,0,1,0,0,1
45575,11,0,2,0,4,0
79817,13,0,0,1,3,1
90420,9,2,1,4,1,1
43965,7,0,1,0,0,0
47214,14,0,1,0,0,1
71476,5,0,1,0,0,1
60290,4,0,1,0,0,0
17458,13,0,2,0,2,0
54763,6,0,0,0,1,0
91439,7,0,0,0,0,0
70466,6,0,0,1,3,1
46535,3,0,1,0,2,0
34860,3,1,1,1,3,1
24975,4,1,0,0,1,1
70771,2,0,1,0,2,1
60887,18,0,1,0,0,0
3620,7,1,1,1,2,1
35310,17,0,3,0,2,0
13704,5,0,0,0,0,0
6877,9,0,1,0,2,1
39986,19,0,1,0,0,1
98432,4,0,0,0,0,0
3654,7,0,0,0,2,1
51385,25,0,1,0,1,0
85226,4,6,1,0,0,1
39455,3,0,1,0,3,1
32457,8,0,0,0,0,0
18085,11,0,0,2,1,1
70859,9,0,3,0,3,0
95713,7,0,0,0,0,0
21091,6,0,0,0,0,0
72988,9,0,1,0,0,1
50343,7,0,1,0,2,0
78009,16,0,2,0,1,0
14174,11,0,0,0,0,0
29548,7,0,0,1,3,1
25717,4,0,0,0,0,0
11077,6,0,0,2,1,1
69296,11,0,2,0,2,1
8110,3,0,0,0,3,0
45803,27,0,2,0,1,0
74666,18,1,2,1,0,1
39247,3,0,0,0,2,1
86698,6,0,1,1,1,1
11391,6,0,1,0,0,0
64319,5,0,1,0,0,0
71458,8,1,0,2,1,1
60528,0,1,0,0,0,1
32954,4,2,0,2,1,0
64253,5,1,0,0,0,1
93178,6,0,2,0,2,0
17999,3,0,0,0,0,0
85969,11,0,4,0,2,1
38188,23,5,1,2,0,1
68284,11,0,2,0,4,0
43717,15,0,2,0,2,1
22985,13,0,0,0,0,1
65900,8,1,0,0,0,1
67303,12,0,0,0,0,0
51711,9,0,0,0,0,1
56986,14,0,4,0,3,1
81492,5,0,2,0,0,0
62012,8,1,1,1,0,1
9764,4,0,2,0,0,0
94828,3,1,0,1,0,1
14290,11,0,0,0,0,0
63688,4,3,1,0,0,1
86054,4,0,2,1,4,1
26680,7,0,0,1,0,1
44149,14,0,2,0,1,0
30745,7,1,1,0,0,0
97567,16,0,0,0,5,0
4479,7,0,0,1,0,1
90165,1,1,0,0,2,1
90298,10,0,0,0,0,0
88552,1,3,1,0,0,1
70630,10,0,1,0,0,0
78868,24,0,2,0,0,1
50726,9,0,0,0,0,0
95743,6,0,0,0,1,0
37120,6,1,0,1,0,1
94188,2,0,0,0,2,1
22842,2,1,1,0,1,1
34962,17,0,1,0,6,1
9470,10,0,1,1,1,1
28121,11,0,1,0,0,0
26840,21,0,2,0,1,1
49676,14,0,0,0,0,0
80306,23,1,0,0,1,1
68691,11,0,1,0,0,0
97575,11,0,3,0,1,0
26263,12,2,1,3,3,1
24156,5,2,0,3,0,1
75551,11,1,2,0,1,1
71652,14,0,2,0,2,0
54779,15,0,4,0,1,0
11908,12,0,1,0,0,0
34145,31,0,2,0,0,1
63863,13,0,0,0,0,1
3015,18,0,4,0,2,1
90636,12,1,1,4,1,1
93646,0,1,0,0,3,1
12589,8,0,1,0,0,0
97910,3,0,0,0,1,0
52360,7,0,0,0,0,0
47640,7,0,1,0,0,0
89470,2,0,0,0,0,1
89183,6,0,0,0,0,1
85005,6,0,1,0,0,1
18130,18,0,4,0,1,1
83725,9,0,1,0,2,0
62029,18,0,1,0,1,0
9707,12,0,0,0,0,1
49314,6,0,0,0,3,0
52984,15,0,2,0,0,0
54914,3,1,0,0,0,1
30624,13,0,0,0,0,0
56587,1,1,0,0,0,0
6755,5,0,1,0,2,0
2843,16,0,1,0,4,0
93211,9,0,1,0,1,1
94578,3,2,3,3,1,1
64567,14,0,0,1,0,0
79950,18,0,2,0,1,0
46870,13,0,0,0,0,1
23785,6,0,1,0,0,1
7513,5,1,0,1,3,1
810,3,0,0,0,1,0
85903,11,0,1,0,1,0
68423,9,0,2,0,1,0
16130,7,1,0,3,2,0
10582,12,0,1,0,0,0
59313,15,0,1,0,3,1
52616,0,0,0,0,1,1
83781,14,0,5,0,5,1
4158,11,0,0,0,0,1
43483,4,3,0,0,2,1
77319,7,0,0,0,1,0
29565,13,0,0,0,1,1
39291,5,0,1,0,2,0
86597,3,0,0,0,0,0
17687,17,0,2,0,0,0
20930,3,4,0,1,0,1
67212,6,0,2,0,0,0
76550,9,0,0,0,1,1
79277,10,0,0,0,0,1
8795,17,0,1,0,1,1
4069,1,0,1,1,1,1
44772,16,0,2,0,1,0
34675,5,0,1,0,0,0
44936,5,0,1,0,4,0
16187,13,3,2,0,2,1
89843,17,0,2,1,0,1
66989,25,0,2,0,2,0
63206,6,3,0,2,3,1
2117,8,0,0,0,0,0
46519,1,1,0,0,0,0
34635,8,0,2,0,1,0
88312,8,0,1,0,0,0
52212,7,0,1,0,0,0
61899,15,0,7,0,2,1
28158,7,0,0,0,2,0
86774,6,0,0,0,0,0
52991,5,1,0,0,2,1
64936,1,1,0,0,0,1
17582,13,0,1,0,1,0
37037,9,1,1,2,0,1
88436,13,0,2,0,2,1
723,5,0,1,0,0,0
42118,7,0,0,0,2,1
1844,5,3,2,0,1,1
85909,6,0,0,2,1,1
45138,6,1,2,0,3,1
77335,9,0,2,0,0,1
50398,14,0,2,0,2,0
52961,4,0,1,0,2,0
58181,6,0,0,0,4,0
25725,8,0,0,0,2,0
77781,7,0,1,0,0,1
53078,7,0,0,0,0,0
32601,11,0,2,0,0,0
7072,4,0,0,0,0,1
47808,5,0,0,0,2,0
25673,5,0,0,0,0,1
46560,6,0,2,0,0,0
41391,19,0,2,0,0,0
86384,17,0,2,0,2,0
68855,4,0,1,0,0,1
84410,12,0,0,0,2,1
26898,12,0,1,0,0,1
91438,3,0,2,0,0,0
92079,8,7,0,0,4,1
66022,1,0,0,0,0,1
27828,0,1,0,0,0,1
73509,2,0,0,0,0,0
4921,4,0,0,0,0,0
5732,17,0,2,0,0,1
26748,7,1,2,0,0,1
81214,4,0,0,0,0,0
5277,3,0,0,1,0,1
68056,5,0,0,0,3,0
71085,8,0,1,0,0,0
1807,1,3,0,0,2,1
68184,26,0,4,0,1,0
25654,8,0,1,0,2,0
25925,18,0,2,0,2,1
98983,0,98,0,98,1,1
99129,17,0,5,0,4,1
18451,6,0,0,0,0,1
89473,7,0,0,0,0,1
31901,2,0,0,0,1,1
63201,11,0,2,0,1,0
50333,2,2,0,0,2,1
52095,7,0,0,0,0,1
38170,2,0,0,0,0,0
84333,11,0,0,1,4,1
28703,11,0,1,0,0,0
61527,3,1,0,1,3,1
80526,2,5,0,1,0,1
48479,13,0,4,0,0,0
76023,4,0,0,0,0,0
23760,7,0,0,0,0,0
40184,10,0,2,0,2,0
12907,13,0,3,0,0,0
60061,14,1,1,1,0,1
83972,10,0,1,0,3,0
33807,4,0,0,0,1,1
86970,14,0,2,0,0,1
56070,1,0,0,0,3,1
14227,0,0,0,0,0,1
31677,2,0,0,0,0,0
77233,5,0,0,0,0,0
91062,6,3,0,0,1,1
32214,4,1,1,0,0,1
22565,5,0,0,0,0,0
87531,6,0,1,0,1,1
60945,8,0,1,0,1,0
13330,5,1,0,1,0,1
59125,21,0,0,0,0,0
58275,7,0,2,0,0,0
14950,7,0,1,0,0,1
16799,8,0,1,0,0,0
53410,27,0,3,0,3,1
38510,18,0,3,0,2,0
26916,12,0,1,1,0,1
35584,4,0,1,0,5,0
98727,16,0,0,0,2,0
59647,4,0,0,0,0,0
94950,3,0,0,0,0,0
84384,9,0,0,0,0,1
29010,24,0,2,0,0,0
45904,13,0,5,0,0,0
48521,8,1,1,3,1,1
23460,15,0,1,0,0,1
21194,8,0,2,0,3,1
87911,10,0,2,0,1,1
33438,8,0,0,2,0,1
9630,1,0,0,0,1,1
36503,0,0,0,0,0,1
61150,8,0,1,0,0,1
91806,5,0,1,0,2,0
70738,10,0,0,0,1,0
24458,15,0,1,1,0,1
44519,23,0,1,0,2,1
19418,2,1,1,0,2,1
4529,0,0,0,0,1,1
52808,2,0,0,0,2,0
72838,15,0,0,0,0,0
6899,11,0,1,0,1,0
77070,5,0,0,0,0,0
40697,14,1,0,0,0,1
30073,7,0,2,0,2,0
2552,24,0,2,0,1,0
43082,13,3,2,2,2,1
61781,2,0,0,0,0,0
82743,1,0,0,0,0,1
35529,4,0,2,0,2,1
84102,3,1,0,1,0,1
75655,4,2,1,1,2,1
63278,10,0,1,0,2,1
5944,16,0,5,0,0,1
39305,16,1,2,0,3,1
74295,10,0,2,0,0,1
7954,1,0,0,0,0,1
12673,4,0,0,0,0,0
69416,10,0,1,0,2,1
25024,19,0,2,0,0,0
25652,21,0,2,0,0,0
8222,1,0,0,0,0,0
54984,12,0,3,0,2,1
19535,8,0,2,0,3,0
46543,5,3,0,0,0,1
57692,19,0,2,1,0,1
76985,4,0,0,0,0,0
5171,8,0,1,0,2,1
51867,12,0,2,0,1,1
72665,7,0,1,0,0,1
15425,15,0,0,0,1,0
58220,9,0,2,0,2,1
23363,10,0,1,0,0,1
85925,4,4,0,1,0,1
99528,21,0,1,0,0,1
81444,6,0,0,0,0,0
2438,11,0,1,0,1,1
58970,2,1,0,0,0,1
65732,6,0,0,2,3,1
8610,4,0,0,0,0,0
73901,9,0,2,0,3,0
87151,8,0,2,0,2,0
46424,18,0,2,0,0,0
91771,11,0,4,0,1,1
94834,4,1,1,0,0,1
37257,4,0,0,0,0,0
45556,10,0,0,0,0,0
88725,9,0,1,0,1,0
20047,1,1,1,0,0,1
86312,1,2,0,0,1,1
52853,1,0,0,0,0,1
34531,15,0,2,0,0,0
1632,9,0,3,0,2,0
8550,2,1,0,1,2,1
34080,6,0,0,0,3,0
69258,11,0,3,0,1,1
56906,15,0,2,0,4,1
88424,18,0,2,0,0,0
69758,6,0,1,0,1,0
79121,11,0,1,0,2,0
19198,20,2,0,0,3,1
99912,11,0,0,0,0,0
79357,12,0,2,0,0,1
42996,6,0,1,0,2,0
67077,9,0,0,0,1,1
6681,11,0,1,0,0,1
59183,12,0,1,0,1,0
35554,3,4,1,0,3,1
33926,2,0,0,1,0,0
65666,1,2,0,0,0,1
28426,3,0,1,0,0,0
96255,11,0,2,0,1,1
77264,18,1,4,0,2,1
66036,6,0,0,0,0,1
44228,7,0,0,0,3,1
72579,7,0,1,0,1,1
